id;name;category;kcal_100g;protein_100g;fat_100g;carb_100g;portion_g;price;shop;tags;composition;url;photo
novinki;Готовая еда: новинки;Готовая еда;;;;;;200.0;vkusvill;;е только простые ингредиенты: куриное филе, нежная моцарелла и лёгкие кабачки;https://vkusvill.ru/goods/gotovaya-eda/novinki/;
sparzha-s-morkovyu-po-koreyski-54133.html;Спаржа с морковью по-корейски;Готовая еда;;;;;;130.0;vkusvill;;проверен: нет консервантов;https://vkusvill.ru/goods/sparzha-s-morkovyu-po-koreyski-54133.html;
plov-s-kuritsey-28799.html;Плов с курицей;Готовая еда;;;;;;258.0;vkusvill;;е блюда придают ему характерную приятную кислинку, а специи добавляют вкусу умеренную терпкость;https://vkusvill.ru/goods/plov-s-kuritsey-28799.html;
kombo-na-kazhdyy-den;Комбо на каждый день;Готовая еда;;;;;;200.0;vkusvill;;;https://vkusvill.ru/goods/gotovaya-eda/kombo-na-kazhdyy-den/;
baklazhany-po-sychuanski-78244.html;Баклажаны по-сычуаньски;Готовая еда;;;;;;268.0;vkusvill;;проверен: нет искусственных ароматизаторов, консервантов и усилителей вкуса                                                                                                                                                                                                                                                                                                                                                                              О товаре                                                                                                                                                                                                                                                                                                                                                            Отзывы                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                4;https://vkusvill.ru/goods/baklazhany-po-sychuanski-78244.html;
sup-tom-yam-s-kuritsey-68307.html;Суп Том ям с курицей;Готовая еда;;;;;;286.0;vkusvill;;проверен: нет усилителей вкуса, консервантов и антибиотиков                                                                                                                                                                                                                                                                                                                                                                              О товаре                                                                                                                                                                                                                                                                                                                                                            Отзывы                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                4;https://vkusvill.ru/goods/sup-tom-yam-s-kuritsey-68307.html;
salat-seld-pod-shuboy-180-g-25292.html;"Салат ""Сельдь под шубой"", 180 г";Готовая еда;;;;;;227.0;vkusvill;;Состав                                                                                                                                                       Корона Фуд ООО: филе сельди тихоокеанской слабосолёное (филе сельди тихоокеанской (произведено из мороженого сырья), соль пищевая, консервант-сорбиновая кислота ), свёкла столовая отварная, морковь столовая отварная, картофель отварной, майонез м;https://vkusvill.ru/goods/salat-seld-pod-shuboy-180-g-25292.html;
kasha-pshenno-risovaya-na-moloke-270-g-78288.html;Каша пшенно-рисовая на молоке, 270 г;Готовая еда;;;;;;188.0;vkusvill;;Состав                                                                                                                                                       молоко  питьевое ультрапастеризованное м;https://vkusvill.ru/goods/kasha-pshenno-risovaya-na-moloke-270-g-78288.html;
salat-vinegret-s-marinovannoy-kapustoy-20665.html;Салат винегрет с маринованной капустой;Готовая еда;;;;;;178.0;vkusvill;;Состав                                                                                                                                                       ГЛОБАЛ ФУД ООО: свекла столовая отварная, картофель отварной, морковь столовая отварная, огурцы консервированные (огурцы свежие, уксус столовый 9%, соль пищевая, вода питьевая), капуста маринованная (капуста свежая, вода питьевая, масло подсолнечное рафинированное дезодорированное, уксус столовый 9%, сахар, соль пищевая, чеснок свежий, приправа гвоздика целая), горошек зелёный консервированный (горошек свежий зелёный мозговых сортов, соль пищевая, вода питьевая), соль пищевая, масло подсолнечное нерафинированное;https://vkusvill.ru/goods/salat-vinegret-s-marinovannoy-kapustoy-20665.html;
sup-tom-yam-400-ml-47061.html;"Суп ""Том-ям"", 400 мл";Готовая еда;;;;;;478.0;vkusvill;;Состав                                                                                                                                                       Вода питьевая, напиток кокосовый (мякоть кокоса,  вода питьевая), сливки питьевые ультрапастеризованные м;https://vkusvill.ru/goods/sup-tom-yam-400-ml-47061.html;
